Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL30,OUT017,2158.347955219225
FDN22,OUT035,3438.376355317373
NCF30,OUT027,3304.01874148586
FDK03,OUT035,3605.2465625946215
FDT45,OUT017,1409.565902355071
NCC54,OUT027,4492.7885761929065
FDP08,OUT018,2652.912943642313
FDU44,OUT046,2503.3578502554365
DRG39,OUT035,1394.8372241099303
FDU32,OUT049,2109.988785101169
FDY27,OUT049,2756.2509957213488
NCP54,OUT013,2099.127345954318
NCZ41,OUT049,2112.5907434780725
DRL49,OUT013,2327.2649025847672
FDI05,OUT018,1404.3674155668655
FDY56,OUT045,3179.231069125518
DRC13,OUT013,2059.2679528403487
NCV29,OUT017,2714.0072902619922
FDR24,OUT049,1887.5869729862857
FDZ34,OUT018,2488.196190165181
FDP37,OUT035,2220.0824311160404
FDX08,OUT027,3953.2180535854914
FDS57,OUT045,2175.3453689191547
NCG18,OUT049,1963.071544108915
FDK25,OUT018,2348.9190892969855
FDH53,OUT049,1718.7606582261803
DRI59,OUT018,2777.541724621008
FDA52,OUT046,2598.9261935814084
FDT20,OUT010,-427.4141757850391
FDE36,OUT019,843.3538656799157
FDI24,OUT017,2682.9881908002844
FDB28,OUT018,2654.6137072762112
FDV11,OUT017,2683.1442132154143
FDP01,OUT046,2410.6059020266835
FDD34,OUT027,3699.0146606439075
FDJ50,OUT027,2592.7229357849237
FDZ44,OUT013,2133.075707556541
DRO59,OUT035,1658.7760062410941
DRB48,OUT045,1129.99506057805
FDR21,OUT018,2456.1444594601376
NCE42,OUT010,1528.5304857385158
FDO23,OUT046,1659.7938098221616
NCE30,OUT018,2718.58803216891
FDQ22,OUT035,1305.4253907994846
FDY01,OUT045,1914.2890679984876
FDS08,OUT017,2743.83667419428
FDG28,OUT018,3118.0662579109676
FDQ51,OUT018,1063.531802287179
FDB05,OUT017,3449.955722971941
FDO56,OUT049,2197.6795800770965
FDE02,OUT018,1499.8046307170653
FDN45,OUT017,3168.3381056894355
FDS09,OUT013,1404.0372500434028
NCA54,OUT018,2474.751094977925
FDP09,OUT010,1433.1168640101928
FDC53,OUT045,1848.0348773759906
NCM55,OUT017,2779.872197898716
FDL09,OUT018,2393.0143186514492
FDA11,OUT019,127.65878929802886
FDA50,OUT045,1767.091390343643
FDC23,OUT017,2730.591430330241
FDE22,OUT049,2609.7062064688075
FDD23,OUT046,2716.81338492934
NCA29,OUT049,2684.1315081561
FDK38,OUT046,2251.562370943502
DRC13,OUT046,1927.4953721184745
NCP43,OUT049,2771.4181158858382
FDX28,OUT049,1763.4826015431545
FDF08,OUT049,1876.9306975713635
FDZ33,OUT046,2255.2813914548533
FDD10,OUT049,2776.077365690293
FDO58,OUT017,2583.8980880009503
FDI50,OUT017,3266.265110983777
FDO58,OUT045,2510.428277644602
FDX08,OUT013,2791.5897712496235
NCK17,OUT010,-507.5109273209241
FDF39,OUT035,3648.351882893612
FDU45,OUT010,419.1605766315039
NCJ18,OUT018,1769.0956349551398
DRC27,OUT019,1674.5514116322606
DRC25,OUT035,1739.5989877411648
FDU59,OUT035,2534.602295248074
FDU28,OUT035,2877.5558789918377
NCP30,OUT046,1157.4392206645466
FDB39,OUT018,1198.9863647073157
FDE41,OUT013,1711.5113144146744
DRH11,OUT010,-291.72416096851725
FDA58,OUT045,3099.0740833641144
FDU50,OUT046,1895.8393828092942
FDM34,OUT013,2204.7180553104517
FDM44,OUT027,3131.669237038748
FDR39,OUT045,2641.114480869818
FDM25,OUT045,2612.0869236969165
FDQ49,OUT049,2584.3696354679178
DRH25,OUT018,1079.01212676732
FDM09,OUT027,3849.6391760286297
FDL44,OUT019,860.671879849806
NCR42,OUT018,912.3324132497875
DRL59,OUT046,1290.628180750429
FDX43,OUT013,2500.275086630858
DRK47,OUT010,1441.706163346223
FDU48,OUT018,2010.1367861136405
FDY12,OUT045,1236.7633232024468
NCN43,OUT018,1864.6702026319608
NCM55,OUT018,2485.910014985187
FDQ21,OUT027,3306.8820363865325
FDX13,OUT035,3514.171674899052
NCK30,OUT027,4627.427190398054
FDG20,OUT049,2744.6269654283715
DRG27,OUT017,1168.2258787819762
FDY14,OUT018,3367.740884312191
FDP59,OUT035,2057.051357130189
FDU60,OUT017,2645.212040609526
NCC18,OUT019,764.985436041562
DRJ39,OUT017,3100.8226017068023
FDS07,OUT049,1986.8305807768047
FDM08,OUT027,4327.381611072991
FDP51,OUT045,2046.193140915668
FDU16,OUT035,1721.448058157481
FDH12,OUT013,1985.594628842705
DRE48,OUT010,1084.053168042812
NCL42,OUT027,4516.812741707553
FDR21,OUT045,2640.4270621751525
NCW29,OUT035,2295.7644975648373
FDO11,OUT013,3537.1682279689085
NCM31,OUT049,2292.021037714556
FDV35,OUT019,697.0437546446577
FDF58,OUT017,1505.4366680962544
NCE43,OUT049,2646.669215267925
FDA02,OUT035,2490.755054438234
DRL37,OUT010,-508.25752627686234
FDR24,OUT018,1598.7149951433526
FDW59,OUT049,1761.621089229896
FDS22,OUT049,1416.6683472300178
FDW24,OUT017,1428.7348025450622
FDU24,OUT035,1792.406593191504
FDA21,OUT027,3886.4857618713486
FDH58,OUT027,3155.1719013928414
FDW36,OUT018,1693.4256618464365
FDI45,OUT027,3843.745599974658
FDU01,OUT018,2574.472620355509
FDF35,OUT027,3090.054326626925
FDU43,OUT019,1561.276509363248
FDE24,OUT019,646.1881637266387
FDK50,OUT049,2583.2004985067724
FDG31,OUT045,1426.4818823134156
FDC60,OUT045,1733.071325792789
FDL36,OUT013,1826.5889515276485
FDP21,OUT013,2907.486914636226
FDW16,OUT045,1784.1582034064663
FDX02,OUT017,3182.2755718185044
FDQ58,OUT027,3494.537452118232
FDT51,OUT046,2005.249201205051
FDD59,OUT049,1679.5497203211257
NCM42,OUT018,1721.8508457928588
FDA57,OUT018,1017.2686567616204
FDZ48,OUT035,2049.8369338071125
FDE46,OUT045,2384.139732653147
NCZ30,OUT019,358.84911009852317
FDB56,OUT017,2759.8542251706035
FDA25,OUT027,3107.8471754065927
FDD20,OUT013,2161.518830366037
FDL25,OUT013,1792.6452851946672
NCO18,OUT049,2770.0581791062323
FDJ45,OUT017,1243.853612165935
FDR12,OUT035,2762.901709618789
NCF19,OUT010,-319.3556254836674
FDK25,OUT046,2486.040889954677
NCR17,OUT046,1909.1705054945405
FDC52,OUT046,2364.034943611642
NCA54,OUT017,2741.829389377306
FDR45,OUT010,1585.9903038558537
NCM19,OUT049,1987.6146171250816
FDF39,OUT027,4772.8616281008635
FDX23,OUT049,1937.3404138269502
FDD58,OUT027,3089.083066228155
FDX28,OUT013,1719.8941079803208
NCD31,OUT013,2545.9697607094813
FDU57,OUT018,2214.177387396887
FDI27,OUT046,1238.0497584410434
NCM42,OUT046,1873.2041415706444
FDD32,OUT027,2914.2507451855213
FDI34,OUT013,3265.9363148319317
NCM29,OUT049,2259.4206206247454
FDG46,OUT018,1851.4729714279506
DRC01,OUT010,-324.63880602844415
FDB15,OUT027,4720.5956234568375
NCA17,OUT027,3466.1514878473927
FDF10,OUT046,2202.2963496035945
FDR26,OUT027,3901.9904516905
FDI02,OUT049,2064.8144203166203
NCM54,OUT010,441.3961472813178
FDF14,OUT013,2420.408922789431
FDJ33,OUT010,463.3143788889432
FDM20,OUT035,3421.2165578383747
FDC03,OUT027,4087.242984709793
NCX05,OUT046,1957.9816801374175
NCM41,OUT027,2940.2248501216504
NCU29,OUT010,725.481747715718
FDQ59,OUT017,1685.957075714592
FDH46,OUT010,258.4888969373053
FDH09,OUT013,1371.197798425614
NCD06,OUT045,1208.7761058172937
FDC15,OUT035,2481.257529752895
DRD37,OUT027,2419.6549107562514
FDT28,OUT027,3584.88546839613
FDR28,OUT027,3782.434831067785
FDT38,OUT017,1751.0209563954606
FDV34,OUT027,2872.2224056804857
FDY52,OUT035,1565.5878308084466
FDB34,OUT013,1782.8399297410833
DRL23,OUT018,1680.4606719936633
DRB24,OUT046,2301.233644727485
FDJ50,OUT046,1350.0218624119138
FDQ49,OUT035,2563.2583511649264
FDP20,OUT035,2198.270641404635
FDV19,OUT027,3756.4462330806555
NCR54,OUT045,2718.714640578547
FDO09,OUT010,1765.8797862878216
FDS57,OUT018,2032.2827645223908
FDN10,OUT049,2105.294387307041
FDV23,OUT049,2159.142600940646
FDY28,OUT049,2967.5517404804564
DRG51,OUT013,2521.660895501157
FDD45,OUT019,-52.280543624652864
NCL18,OUT027,3954.3917561015587
NCM29,OUT013,2212.2203628868056
FDF17,OUT027,4074.800616214341
FDE22,OUT017,2591.1580824092016
FDQ22,OUT017,1259.097383532715
FDS01,OUT013,2741.79257742953
FDW35,OUT027,2499.9706017866456
FDJ33,OUT046,2102.8252053187407
NCF54,OUT035,2706.6754751888443
FDE09,OUT013,2015.640788055844
NCE06,OUT045,2414.9519412550294
DRH49,OUT049,1671.2704360763273
FDY43,OUT045,2426.553178749749
NCT05,OUT017,3473.430720232417
FDZ34,OUT045,2653.066046612713
FDL38,OUT017,1871.1480819845506
FDZ31,OUT017,2765.382655241235
FDR14,OUT035,1470.4602486818092
NCN54,OUT049,1738.8913811044335
NCC42,OUT027,3459.242299907027
FDK08,OUT017,1883.8943438598603
FDP59,OUT013,2035.1414288839137
FDV22,OUT035,2612.795365056594
FDD33,OUT035,3219.6278984742094
DRE60,OUT027,4281.156714044781
FDK52,OUT046,3062.9073367859583
FDA02,OUT017,2472.692534615904
FDM56,OUT049,2044.7478096079035
FDE57,OUT035,2369.7303113713842
FDM32,OUT045,1634.9119141258188
NCQ30,OUT027,3297.8461251631534
FDQ27,OUT027,3124.402628000331
FDT60,OUT027,3344.714974840951
FDU43,OUT049,3411.683931019965
NCO55,OUT035,2006.5839174690002
FDG02,OUT045,2774.8637572798184
FDJ28,OUT013,2820.313714100086
FDP40,OUT045,1975.3424518825475
FDJ38,OUT045,2744.675621174835
NCC54,OUT017,3361.540888373688
NCZ41,OUT046,1951.480683426212
FDK38,OUT019,975.2238138558039
FDU52,OUT013,2431.8129484831707
FDC40,OUT046,1569.1316650298402
NCR30,OUT017,1608.4669153615632
NCN18,OUT017,1790.409610887056
FDB50,OUT035,1694.6568807315211
FDG04,OUT013,2852.347801602993
FDR26,OUT035,2777.6456307368776
NCT17,OUT018,2508.798744477451
FDX35,OUT027,4389.53280724325
FDS12,OUT046,2057.874397593617
NCZ29,OUT027,3302.2960742466394
FDB38,OUT010,734.4343469560243
FDP12,OUT013,1267.066489605741
FDP22,OUT046,1232.6567638533418
FDS26,OUT018,3307.729113620392
FDR52,OUT046,2813.049601247916
DRJ13,OUT046,2385.636295634988
FDU48,OUT027,3421.710027082194
FDE29,OUT035,1508.0946078446516
NCT29,OUT049,2159.1181571777997
DRK37,OUT018,2351.014107528813
FDK55,OUT046,1709.2361640118697
FDR07,OUT046,1793.6325304057648
FDO21,OUT027,4424.680502745593
FDK46,OUT049,3579.9335944701097
FDB12,OUT045,1835.4880092405294
FDT31,OUT027,4046.465504736213
FDJ33,OUT045,2102.6315048803563
FDC26,OUT027,3137.080799685868
NCQ02,OUT045,2669.4891117488064
FDP08,OUT010,1164.2899639261022
FDB11,OUT027,4377.72486441148
FDV55,OUT013,2363.772795862935
FDW20,OUT049,2163.5283947284865
NCJ18,OUT019,301.0995972657904
FDC41,OUT018,1394.2299466070422
FDE14,OUT027,3104.5416737628166
FDG35,OUT013,2656.7255807194724
FDF45,OUT035,1553.1104005424204
FDS19,OUT027,2824.0587033591432
FDS58,OUT019,776.1311773562337
FDA26,OUT017,3175.6263299651837
FDM32,OUT049,1777.7873699769139
FDL45,OUT046,2123.850279142065
FDZ55,OUT049,2561.9860205760406
FDY37,OUT049,2446.8589574747966
FDO46,OUT046,2759.1352068348597
FDQ60,OUT046,2020.3766527328726
FDA19,OUT018,1912.9511140801073
FDL15,OUT046,2408.763742488678
FDM10,OUT018,2785.0300040202646
NCL05,OUT017,1200.6492951509422
DRK49,OUT010,-516.4493501455713
NCE18,OUT027,4529.598291124944
FDG40,OUT049,1318.768814859951
DRI59,OUT045,2927.885360346896
FDK28,OUT035,3570.72405490284
NCD06,OUT019,-445.71900505293775
FDO11,OUT019,1828.5995495701868
FDK27,OUT046,2041.480179573904
FDT43,OUT027,2604.4940168633575
FDD38,OUT018,1723.3351784233214
FDA16,OUT049,3117.396308596975
FDL14,OUT027,3699.086475352404
NCM17,OUT049,1338.1379474813054
FDD20,OUT045,1977.0480285280064
FDA40,OUT045,1677.5883760332645
FDL43,OUT045,1598.493308911285
FDV15,OUT045,1794.559126626355
FDE52,OUT046,1656.4382407387666
NCL17,OUT010,646.2100508258379
NCJ31,OUT045,3160.846035765265
FDR60,OUT045,1521.1606831684367
NCA18,OUT035,2090.8216514094856
FDS21,OUT027,2775.0628910009673
FDW09,OUT035,1789.7308325747822
FDL26,OUT035,2492.739903503809
FDS47,OUT018,1446.5149555864991
FDC39,OUT046,2678.6305025213983
FDT51,OUT035,2159.8740141785347
FDK40,OUT035,3508.0940420112656
NCG19,OUT045,3112.0768528742237
FDZ07,OUT046,1378.6453146536805
FDF08,OUT027,2976.162357350651
FDO04,OUT013,1372.4548897692582
FDK41,OUT018,1467.8995532312592
FDP15,OUT049,3467.814335036517
NCD43,OUT018,1672.1347797629633
NCP18,OUT013,2400.8535394868877
FDZ51,OUT046,1747.4743068189957
DRH13,OUT035,2009.453612090763
FDF38,OUT045,1209.9400084598008
NCI43,OUT045,1244.5875836312653
FDM38,OUT027,2580.425744068345
FDS03,OUT013,1554.8454719013398
DRJ47,OUT017,2635.772375121318
FDT50,OUT010,134.69265325491097
FDV02,OUT046,2534.380713323435
NCG18,OUT017,1933.0007307939904
FDW52,OUT046,2496.154762760416
FDS40,OUT035,1313.1265325088884
FDN31,OUT017,2852.618657724577
FDA37,OUT045,2084.6668581656286
FDA15,OUT046,3383.079858941376
FDL39,OUT046,2710.150877666827
FDJ53,OUT045,2054.898575295506
FDX22,OUT013,3125.7907002105567
NCZ42,OUT045,3194.183177149086
FDD56,OUT027,3897.8716997291303
FDD40,OUT017,2949.001974993481
FDS50,OUT013,3132.625712334555
NCN14,OUT013,2705.3054494499347
FDT15,OUT013,2837.499924195433
NCS18,OUT027,3101.150283777527
NCO26,OUT010,296.0143843731548
FDF58,OUT018,1235.2981060664015
NCB19,OUT013,1718.6874613898294
FDH26,OUT017,2398.087232268526
DRB24,OUT027,3547.1859607805463
FDA49,OUT018,1535.912966245182
FDB32,OUT045,1814.454400826321
FDI36,OUT017,2923.7658574143925
NCA17,OUT010,513.8461586492896
FDH22,OUT013,2094.28952325759
NCM26,OUT018,2165.1490117803987
FDT15,OUT027,4000.204814197429
FDB16,OUT018,1488.7881805927655
NCP54,OUT027,3266.177253208598
FDJ36,OUT013,1932.9673859298746
FDO28,OUT045,1958.5964416306472
FDU09,OUT013,1465.6919688269295
FDF29,OUT017,2272.6293687147486
FDY08,OUT013,2326.7910282641824
DRJ59,OUT018,912.4575271701501
FDT23,OUT027,2880.576844712454
FDU15,OUT018,999.8170724328306
FDT47,OUT013,1874.4289242156387
FDI53,OUT019,1117.79993427895
FDR59,OUT018,3363.121222063969
FDD53,OUT035,1344.0405232401954
FDY51,OUT017,3116.5568814982535
FDT04,OUT049,1205.7149726323796
FDU51,OUT049,2748.3419681950577
FDG14,OUT035,2501.79157268856
NCU06,OUT045,3136.5142966225103
DRG25,OUT046,2632.11824065249
DRH49,OUT035,1700.9363423276177
FDN15,OUT035,2379.474034063337
FDL43,OUT018,1422.4893741326591
NCT18,OUT049,2809.4222773973997
NCB31,OUT013,3509.7776972091588
FDK57,OUT035,2061.643797645831
FDY04,OUT019,884.2167954310654
NCP54,OUT046,1987.0702144686065
FDF41,OUT013,3390.1260973003555
FDM01,OUT045,1822.9875136536948
FDW03,OUT045,1925.5960497170356
FDF28,OUT045,2118.1739196698345
FDY37,OUT017,2407.518582516429
FDQ03,OUT017,3306.922202459252
FDP51,OUT027,3303.7605482493045
FDJ40,OUT017,2040.395154758885
FDC32,OUT049,1903.4574645589928
DRI49,OUT027,2730.404142155461
NCW54,OUT017,1294.495423436773
FDF09,OUT017,1293.6404978667688
FDP45,OUT018,3263.6960797321426
DRJ23,OUT018,2460.570451945521
FDS59,OUT017,2101.451042035358
FDY08,OUT046,2212.65128449219
FDX16,OUT049,2410.8131146153755
FDY16,OUT018,2445.1407599999934
FDK32,OUT035,2520.899326598801
FDQ22,OUT013,1270.0877139270222
NCC31,OUT018,2200.4108519701103
FDG58,OUT049,2489.7283622167843
DRF48,OUT013,2614.286561979086
DRH36,OUT049,1601.7581129950026
NCR30,OUT035,1664.129397885168
FDB03,OUT019,1638.555229771725
FDZ28,OUT027,3373.935999410224
FDR35,OUT017,2926.481031506558
DRD15,OUT027,4410.703388714979
FDJ33,OUT019,472.3166901455759
FDA56,OUT010,447.6718777596245
FDP56,OUT046,1279.680881556557
NCT30,OUT046,1252.9356045077948
FDK15,OUT017,1924.0089328166587
FDH44,OUT018,2163.1909183294256
FDV01,OUT013,2442.664924292996
DRG03,OUT017,2403.3059383215095
FDG50,OUT027,3013.7641608092586
FDR16,OUT010,1298.265570097195
FDZ60,OUT046,1875.6004609250344
DRG03,OUT045,2314.365859118697
FDS56,OUT018,3386.232967017898
FDU33,OUT045,1258.5501057482527
DRD27,OUT035,1815.9354516089497
FDW22,OUT046,3102.902001060229
DRA24,OUT045,2480.626954304382
FDF38,OUT049,1349.6858658834717
FDX48,OUT013,2545.1877103443458
FDS58,OUT018,2287.048073600101
FDC32,OUT046,1747.365770091036
NCQ29,OUT045,3414.4266221317203
DRK39,OUT018,1318.6553854388321
NCS38,OUT017,1905.4190066455776
DRO47,OUT013,1899.3607906626096
DRG27,OUT027,2346.79936199802
FDC57,OUT027,4085.3460844371775
FDS55,OUT046,2267.099207282174
NCJ06,OUT018,1866.122271404919
FDO01,OUT019,598.7603661361171
NCM55,OUT045,2664.032479790252
FDC52,OUT049,2519.059535343002
FDQ15,OUT045,1549.7063471074778
NCT30,OUT027,2507.05045208069
NCR42,OUT027,2334.5083552170427
FDD28,OUT035,1500.7131964752743
FDQ34,OUT049,1958.496434677248
FDZ12,OUT027,3443.8627891184296
DRE13,OUT019,38.33679034049851
NCN07,OUT019,553.5112298143354
FDM28,OUT035,2832.4596260141057
FDI10,OUT017,2647.8728875549823
FDQ25,OUT013,2684.7331167657358
FDA38,OUT010,1726.3057723705344
DRI13,OUT049,3102.28112022168
FDY20,OUT027,2996.4265825263114
NCZ53,OUT035,2847.495747792252
NCM31,OUT013,2265.711356951282
DRB01,OUT017,2719.8838297246602
DRF37,OUT046,3264.6112792072727
NCF42,OUT049,2700.5838153786904
FDF16,OUT018,2162.4264024836843
FDB41,OUT013,1413.332250553945
FDR34,OUT013,3290.053398927829
FDR15,OUT018,2295.52991920075
NCV42,OUT019,326.25169368008414
FDW51,OUT035,3131.9719759698737
FDU36,OUT017,1847.752925510344
FDX60,OUT049,1725.7483906778075
FDY03,OUT035,2150.340212710077
FDW55,OUT045,3289.669288355377
FDT01,OUT010,1213.9905467379745
FDG58,OUT013,2445.8315597923965
FDK21,OUT017,3486.6652307697886
NCS41,OUT019,898.5851770570875
FDS10,OUT045,2626.749166913136
NCT53,OUT046,2393.042176311332
FDJ28,OUT018,2560.8565759751236
FDX44,OUT045,1691.5306453502103
FDT20,OUT018,1020.3725189747657
FDO44,OUT017,1911.553258038835
NCX17,OUT049,3274.28615182687
FDY01,OUT017,2033.9624767740202
FDJ12,OUT027,4246.711680963026
DRK35,OUT018,951.5155903086691
FDD47,OUT019,880.4192930531811
NCM53,OUT035,2002.5299121137523
FDO45,OUT013,1823.8618744514624
NCM42,OUT010,282.7361226880903
FDE04,OUT046,2666.2817897892705
NCI30,OUT027,4599.959503356861
FDZ19,OUT013,2659.528427103226
FDW57,OUT013,2618.511671499011
FDA25,OUT013,1934.7642491330162
FDT22,OUT046,1361.9288161467439
FDP51,OUT013,2129.498363420501
FDD48,OUT027,3252.3130877825643
FDY39,OUT035,2840.111259074407
FDO48,OUT010,1522.8081699827299
FDD23,OUT027,3963.8711047146353
DRN35,OUT027,2351.9412261796206
FDT01,OUT035,3065.236552396572
FDC20,OUT010,-264.8343635637659
DRJ35,OUT035,1423.1491856609152
FDB32,OUT046,1795.951011439394
FDL24,OUT046,2588.5407006578416
NCV42,OUT035,2092.3769439709986
FDZ46,OUT046,1867.3175443333644
FDC15,OUT013,2429.3903143867446
FDD08,OUT019,-408.04063629774146
FDY50,OUT049,1782.34843030193
FDD36,OUT013,2127.5186991789124
FDG57,OUT027,2537.4876083766794
FDL21,OUT018,1104.4571348024679
FDN16,OUT027,3127.93099306501
FDJ09,OUT027,2334.277021331828
FDS01,OUT010,1032.2271327066705
FDV33,OUT017,3593.2228886221455
DRE12,OUT017,1899.4555240865375
FDR07,OUT013,1902.55735120167
FDP48,OUT010,1157.4427672123775
NCB55,OUT035,1446.4351861836235
FDQ08,OUT013,1573.0880060707455
FDR34,OUT035,3379.234612220349
FDO33,OUT046,1894.154229765664
FDP13,OUT045,1194.2022344831864
FDX12,OUT049,3469.763854989561
NCT06,OUT049,2587.4035772993507
FDR16,OUT019,1658.4059060453983
FDE36,OUT046,2509.3833804065684
FDZ36,OUT049,2853.783191336977
FDV13,OUT045,1709.3069195152502
NCZ17,OUT035,1210.970333602355
FDU56,OUT045,2508.3983779135056
FDM09,OUT035,2737.7230492411754
FDV02,OUT017,2634.3200491986818
FDS34,OUT018,1782.2117702188816
FDA11,OUT049,1926.1750324740942
FDP09,OUT017,3118.7843485385047
FDB29,OUT027,3231.2886812635243
FDT19,OUT017,2624.842491971588
DRH15,OUT017,1209.6524116776968
FDY38,OUT046,3204.5509886552854
FDF14,OUT027,3590.5470990127806
FDN48,OUT010,164.07649362027541
FDQ12,OUT013,3298.849993892565
NCJ43,OUT045,2496.454725862454
FDE17,OUT019,686.3208970673119
FDB05,OUT035,3487.96712958199
FDH10,OUT045,2808.065160345696
NCR06,OUT017,1268.8476418537173
FDU32,OUT018,1791.9417190653453
FDD56,OUT049,2761.492999948003
FDO36,OUT018,2476.5790037198776
FDH16,OUT010,114.19651202918999
FDX10,OUT018,934.722801298763
FDZ37,OUT017,1750.2001635384051
FDU31,OUT010,1519.031019335362
DRC49,OUT049,2333.959577313836
FDL15,OUT045,2389.9848103220756
FDN32,OUT019,1392.7552394364434
DRH59,OUT027,2697.881961863456
NCU29,OUT049,2458.8625941348278
FDR37,OUT019,1376.201294250357
FDS14,OUT018,2195.9454954183043
FDU02,OUT027,4370.718418356279
FDJ08,OUT035,2898.113691572362
NCZ06,OUT045,3360.918512528686
FDO31,OUT049,1839.0025324433236
FDH31,OUT018,1494.0433873970887
FDS58,OUT017,2543.7210512419833
NCA53,OUT027,2491.6537665337964
FDF50,OUT046,2771.450814990587
NCW42,OUT049,3191.183606179361
NCQ17,OUT045,2315.936278108239
FDK51,OUT018,3334.711173926561
NCW41,OUT010,714.3857902715029
NCR29,OUT017,1420.8370134934642
FDB08,OUT019,625.1678537851802
FDA40,OUT027,2894.5825414625874
FDL14,OUT018,2315.5637871723798
FDB47,OUT046,2914.6756417902016
FDO03,OUT035,3290.505248945411
DRK13,OUT019,1118.4967397518592
FDX13,OUT010,1716.2285990044381
FDF52,OUT046,2651.5832710657123
FDT11,OUT013,2892.6785254695315
FDB08,OUT013,2511.960314532631
FDQ28,OUT018,2229.5721332154167
FDD29,OUT045,3411.556807833751
NCQ29,OUT027,4676.313233663834
NCO02,OUT013,1464.3916585799022
FDR56,OUT010,1189.3751972217533
NCM54,OUT049,2186.8699376847226
FDP51,OUT035,2160.699647638436
FDT38,OUT013,1726.9165636905145
FDZ20,OUT018,3240.285709527803
FDJ53,OUT013,2139.157738395284
FDX13,OUT049,3495.947129150949
FDP58,OUT035,3125.037394504888
NCK31,OUT019,-285.44517265914214
FDA35,OUT018,1897.5914051291666
FDV37,OUT018,2693.27504842533
NCO07,OUT027,4241.254847461917
FDA20,OUT045,2675.018399671025
FDZ59,OUT035,2700.5350412322705
NCY17,OUT017,1107.3298512379552
FDQ28,OUT035,2533.681284124581
FDV35,OUT017,2456.7356192536117
FDQ36,OUT013,1059.3802814074186
FDD34,OUT018,2291.2723724799957
FDK51,OUT045,3523.0257629222015
FDV31,OUT035,2670.864688319114
FDR04,OUT035,1886.8737361520705
FDR14,OUT049,1466.6761123104739
DRC36,OUT010,933.573150670143
FDE39,OUT019,411.2489504863637
FDP57,OUT049,1968.4422195413485
FDE57,OUT046,2217.1624683444343
NCN18,OUT046,1682.1777473798302
NCQ05,OUT018,2039.8021704852792
FDW47,OUT035,2201.7764918856956
FDV46,OUT035,2339.097165187503
NCP29,OUT045,1350.8341244809205
FDE09,OUT018,1762.5621778188183
NCU06,OUT027,4385.73829716128
FDT19,OUT010,893.2219778103114
DRF15,OUT017,2405.8432788107416
DRI51,OUT013,2543.495534684186
NCX54,OUT013,1923.4312088185477
DRE01,OUT013,3258.1581128633798
NCB07,OUT045,2761.987227807952
FDU50,OUT035,2033.933816726048
FDG40,OUT035,1316.2221361171157
FDW10,OUT018,2376.2144393950657
FDX51,OUT013,2933.978157785231
NCP17,OUT045,1260.311163435402
FDP21,OUT035,2941.8263878886996
FDL04,OUT045,1846.3690462766308
FDV23,OUT013,2081.1035539048557
FDF24,OUT046,1670.6805689396128
FDH56,OUT027,3268.657354132817
FDB51,OUT049,1540.5850603246865
FDI58,OUT027,3014.602786370228
FDR20,OUT013,1330.3526780783773
FDC51,OUT018,1898.4038864595818
FDB16,OUT027,2902.874227181207
FDE40,OUT049,1525.8210797043068
NCM17,OUT035,1336.6968769740774
FDU56,OUT035,2831.1615769181226
FDS32,OUT019,640.5537837615827
FDX02,OUT049,3222.841777324854
FDT39,OUT027,3695.9946232618513
FDE35,OUT017,1451.897781280205
NCI42,OUT019,1336.836567847584
DRL23,OUT046,1844.1926141962103
FDA10,OUT046,1960.2455835018177
FDA11,OUT013,1875.8843873134128
NCM06,OUT046,2332.827348285102
NCT05,OUT035,3547.675624172739
NCQ02,OUT010,1022.6816453357569
NCY06,OUT049,2238.219528562673
FDY56,OUT035,3312.293620632019
FDL02,OUT035,2029.2478774176793
NCI06,OUT035,2769.534290812632
FDQ14,OUT045,2349.5672839857098
FDQ12,OUT017,3283.023261379796
FDP36,OUT046,999.113578524187
FDK21,OUT027,4654.9495970933785
FDO40,OUT045,2323.3211563433474
NCK54,OUT019,645.440716271107
FDY09,OUT018,2452.281665567867
NCW30,OUT049,3580.929279736046
NCC55,OUT027,2347.0841953864674
FDE58,OUT018,1659.0551133759982
FDR39,OUT013,2746.2486160696353
FDU28,OUT049,2871.556492792618
FDH08,OUT017,3285.045811631374
FDG35,OUT045,2556.674471933764
FDG22,OUT049,1342.4963733891632
FDC34,OUT035,2531.0159278907504
FDP15,OUT018,3148.656731541604
FDK34,OUT010,1579.3519960298242
FDU45,OUT035,2197.983025833325
FDQ04,OUT027,2418.0041588665676
FDX22,OUT018,2858.401902681431
FDB45,OUT017,1985.651322153105
NCH43,OUT027,4271.51293555338
DRE60,OUT046,2989.483748783473
FDD17,OUT027,4478.594311906247
NCM54,OUT017,2162.949389557011
NCH55,OUT013,2162.69053115946
NCT06,OUT017,2530.2644770021
FDA48,OUT027,4270.238866571061
FDY58,OUT027,4433.228570869299
FDO25,OUT045,2922.310098435755
FDN50,OUT045,1769.740233614046
FDH35,OUT035,2591.269088463505
FDK09,OUT045,3139.2273686280714
FDO16,OUT013,1743.5385323369098
FDW11,OUT045,1440.6441459569119
FDU47,OUT027,3464.6766642244656
NCQ42,OUT010,462.6187996154114
FDK55,OUT027,2985.050175636686
FDN08,OUT049,2097.613983472813
FDT57,OUT045,3259.0723762813577
FDJ12,OUT018,2803.948597661199
DRL59,OUT017,1391.9099625877818
NCN53,OUT046,1140.1354838964694
