Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1596.0
DRC01,OUT010,-1040.0
FDB15,OUT027,5592.0
NCA17,OUT027,3848.0
FDF10,OUT046,2404.0
FDR26,OUT027,4296.0
FDI02,OUT049,1924.0
NCM54,OUT010,132.0
FDF14,OUT013,2472.0
FDJ33,OUT010,68.0
FDM20,OUT035,4016.0
FDC03,OUT027,4584.0
NCX05,OUT046,1836.0
NCM41,OUT027,2920.0
NCU29,OUT010,436.0
FDQ59,OUT017,1500.0
FDH46,OUT010,-220.0
FDH09,OUT013,904.0
NCD06,OUT045,656.0
FDC15,OUT035,2584.0
DRD37,OUT027,2208.0
FDT28,OUT027,3832.0
FDR28,OUT027,4088.0
FDT38,OUT017,1500.0
FDV34,OUT027,2712.0
FDY52,OUT035,1168.0
FDB34,OUT013,1456.0
DRL23,OUT018,1452.0
DRB24,OUT046,2456.0
FDJ50,OUT046,900.0
FDQ49,OUT035,2624.0
FDP20,OUT035,2128.0
FDV19,OUT027,4016.0
NCR54,OUT045,3000.0
FDO09,OUT010,2260.0
FDS57,OUT018,2040.0
FDN10,OUT049,1988.0
FDV23,OUT049,2100.0
FDY28,OUT049,3532.0
DRG51,OUT013,2632.0
FDD45,OUT019,-408.0
NCL18,OUT027,4472.0
NCM29,OUT013,2120.0
FDF17,OUT027,4560.0
FDE22,OUT017,2660.0
FDQ22,OUT017,744.0
FDS01,OUT013,2912.0
FDW35,OUT027,2168.0
FDJ33,OUT046,2012.0
NCF54,OUT035,2824.0
FDE09,OUT013,1824.0
NCE06,OUT045,2432.0
DRH49,OUT049,1416.0
FDY43,OUT045,2632.0
NCT05,OUT017,4092.0
FDZ34,OUT045,2960.0
FDL38,OUT017,1548.0
FDZ31,OUT017,3156.0
FDR14,OUT035,1028.0
NCN54,OUT049,1356.0
NCC42,OUT027,3656.0
FDK08,OUT017,1732.0
FDP59,OUT013,1784.0
FDV22,OUT035,2664.0
FDD33,OUT035,3840.0
DRE60,OUT027,5016.0
FDK52,OUT046,3604.0
FDA02,OUT017,2460.0
FDM56,OUT049,1852.0
FDE57,OUT035,2392.0
FDM32,OUT045,1376.0
NCQ30,OUT027,3368.0
FDQ27,OUT027,3176.0
FDT60,OUT027,3440.0
FDU43,OUT049,3932.0
NCO55,OUT035,1800.0
FDG02,OUT045,2936.0
FDJ28,OUT013,3096.0
FDP40,OUT045,1736.0
FDJ38,OUT045,2972.0
NCC54,OUT017,3876.0
NCZ41,OUT046,2004.0
FDK38,OUT019,392.0
FDU52,OUT013,2528.0
FDC40,OUT046,1284.0
NCR30,OUT017,1284.0
NCN18,OUT017,1884.0
FDB50,OUT035,1388.0
FDG04,OUT013,3040.0
FDR26,OUT035,2944.0
NCT17,OUT018,2728.0
FDX35,OUT027,5064.0
FDS12,OUT046,2020.0
NCZ29,OUT027,3440.0
FDB38,OUT010,756.0
FDP12,OUT013,728.0
FDP22,OUT046,908.0
FDS26,OUT018,3872.0
FDR52,OUT046,3076.0
DRJ13,OUT046,2556.0
FDU48,OUT027,3536.0
FDE29,OUT035,1112.0
NCT29,OUT049,2012.0
DRK37,OUT018,2764.0
FDK55,OUT046,1428.0
FDR07,OUT046,1548.0
FDO21,OUT027,5040.0
FDK46,OUT049,4212.0
FDB12,OUT045,1624.0
FDT31,OUT027,4448.0
FDJ33,OUT045,1920.0
FDC26,OUT027,3200.0
NCQ02,OUT045,2880.0
FDP08,OUT010,1196.0
FDB11,OUT027,5024.0
FDV55,OUT013,2392.0
FDW20,OUT049,2060.0
NCJ18,OUT019,-56.0
FDC41,OUT018,976.0
FDE14,OUT027,3128.0
FDG35,OUT013,2904.0
FDF45,OUT035,1120.0
FDS19,OUT027,2752.0
FDS58,OUT019,664.0
FDA26,OUT017,3612.0
FDM32,OUT049,1540.0
FDL45,OUT046,2028.0
FDZ55,OUT049,2644.0
FDY37,OUT049,2388.0
FDO46,OUT046,3076.0
FDQ60,OUT046,1940.0
FDA19,OUT018,1844.0
FDL15,OUT046,2460.0
FDM10,OUT018,3132.0
NCL05,OUT017,812.0
DRK49,OUT010,-1172.0
NCE18,OUT027,5416.0
FDG40,OUT049,684.0
DRI59,OUT045,3428.0
FDK28,OUT035,4164.0
NCD06,OUT019,-1184.0
FDO11,OUT019,2056.0
FDK27,OUT046,1924.0
FDT43,OUT027,2288.0
FDD38,OUT018,1444.0
FDA16,OUT049,3588.0
FDL14,OUT027,3936.0
NCM17,OUT049,796.0
FDD20,OUT045,1920.0
FDA40,OUT045,1376.0
FDL43,OUT045,1176.0
FDV15,OUT045,1548.0
FDE52,OUT046,1508.0
NCL17,OUT010,364.0
NCJ31,OUT045,3648.0
FDR60,OUT045,1184.0
NCA18,OUT035,1952.0
FDS21,OUT027,2528.0
FDW09,OUT035,1440.0
FDL26,OUT035,2592.0
FDS47,OUT018,1200.0
FDC39,OUT046,3292.0
FDT51,OUT035,1944.0
FDK40,OUT035,4312.0
NCG19,OUT045,3600.0
FDZ07,OUT046,1068.0
FDF08,OUT027,2928.0
FDO04,OUT013,992.0
FDK41,OUT018,1092.0
FDP15,OUT049,4140.0
NCD43,OUT018,1424.0
NCP18,OUT013,2400.0
FDZ51,OUT046,1548.0
DRH13,OUT035,1860.0
FDF38,OUT045,632.0
NCI43,OUT045,720.0
FDM38,OUT027,2384.0
FDS03,OUT013,1112.0
DRJ47,OUT017,2800.0
FDT50,OUT010,-296.0
FDV02,OUT046,2752.0
NCG18,OUT017,1748.0
FDW52,OUT046,2668.0
FDS40,OUT035,752.0
FDN31,OUT017,3116.0
FDA37,OUT045,1912.0
FDA15,OUT046,3956.0
FDL39,OUT046,2908.0
FDJ53,OUT045,1856.0
FDX22,OUT013,3416.0
NCZ42,OUT045,3664.0
FDD56,OUT027,4272.0
FDD40,OUT017,3204.0
FDS50,OUT013,3552.0
NCN14,OUT013,2960.0
FDT15,OUT013,2992.0
NCS18,OUT027,3168.0
NCO26,OUT010,-84.0
FDF58,OUT018,784.0
NCB19,OUT013,1424.0
FDH26,OUT017,2380.0
DRB24,OUT027,3880.0
FDA49,OUT018,1152.0
FDB32,OUT045,1456.0
FDI36,OUT017,3248.0
NCA17,OUT010,508.0
FDH22,OUT013,2048.0
NCM26,OUT018,2184.0
FDT15,OUT027,4392.0
FDB16,OUT018,1172.0
NCP54,OUT027,3408.0
FDJ36,OUT013,1728.0
FDO28,OUT045,1832.0
FDU09,OUT013,984.0
FDF29,OUT017,2196.0
FDY08,OUT013,2304.0
DRJ59,OUT018,388.0
FDT23,OUT027,2768.0
FDU15,OUT018,448.0
FDT47,OUT013,1664.0
FDI53,OUT019,640.0
FDR59,OUT018,3928.0
FDD53,OUT035,816.0
FDY51,OUT017,3572.0
FDT04,OUT049,756.0
FDU51,OUT049,2940.0
FDG14,OUT035,2580.0
NCU06,OUT045,3528.0
DRG25,OUT046,2952.0
DRH49,OUT035,1492.0
FDN15,OUT035,2352.0
FDL43,OUT018,1000.0
NCT18,OUT049,2956.0
NCB31,OUT013,4128.0
FDK57,OUT035,2048.0
FDY04,OUT019,704.0
NCP54,OUT046,1940.0
FDF41,OUT013,3896.0
FDM01,OUT045,1592.0
FDW03,OUT045,1616.0
FDF28,OUT045,1908.0
FDY37,OUT017,2396.0
FDQ03,OUT017,3884.0
FDP51,OUT027,3400.0
FDJ40,OUT017,1916.0
FDC32,OUT049,1596.0
DRI49,OUT027,2752.0
NCW54,OUT017,996.0
FDF09,OUT017,740.0
FDP45,OUT018,3748.0
DRJ23,OUT018,2724.0
FDS59,OUT017,1908.0
FDY08,OUT046,2236.0
FDX16,OUT049,2460.0
FDY16,OUT018,2736.0
FDK32,OUT035,2600.0
FDQ22,OUT013,736.0
NCC31,OUT018,2216.0
FDG58,OUT049,2580.0
DRF48,OUT013,3072.0
DRH36,OUT049,1292.0
NCR30,OUT035,1336.0
FDB03,OUT019,1904.0
FDZ28,OUT027,3512.0
FDR35,OUT017,3252.0
DRD15,OUT027,5112.0
FDJ33,OUT019,80.0
FDA56,OUT010,48.0
FDP56,OUT046,804.0
NCT30,OUT046,772.0
FDK15,OUT017,1700.0
FDH44,OUT018,2144.0
FDV01,OUT013,2560.0
DRG03,OUT017,2512.0
FDG50,OUT027,2904.0
FDR16,OUT010,1544.0
FDZ60,OUT046,1732.0
DRG03,OUT045,2356.0
FDS56,OUT018,3952.0
FDU33,OUT045,684.0
DRD27,OUT035,1740.0
FDW22,OUT046,3572.0
DRA24,OUT045,2524.0
FDF38,OUT049,796.0
FDX48,OUT013,2544.0
FDS58,OUT018,2360.0
FDC32,OUT046,1500.0
NCQ29,OUT045,4008.0
DRK39,OUT018,1128.0
NCS38,OUT017,1916.0
DRO47,OUT013,1848.0
DRG27,OUT027,2152.0
FDC57,OUT027,4520.0
FDS55,OUT046,2340.0
NCJ06,OUT018,1648.0
FDO01,OUT019,184.0
NCM55,OUT045,2824.0
FDC52,OUT049,2564.0
FDQ15,OUT045,1244.0
NCT30,OUT027,2208.0
NCR42,OUT027,1984.0
FDD28,OUT035,1088.0
FDQ34,OUT049,1756.0
FDZ12,OUT027,3728.0
DRE13,OUT019,-544.0
NCN07,OUT019,176.0
FDM28,OUT035,2992.0
FDI10,OUT017,2852.0
FDQ25,OUT013,2800.0
FDA38,OUT010,1920.0
DRI13,OUT049,3520.0
FDY20,OUT027,2936.0
NCZ53,OUT035,3072.0
NCM31,OUT013,2328.0
DRB01,OUT017,3080.0
DRF37,OUT046,4156.0
NCF42,OUT049,2860.0
FDF16,OUT018,2116.0
FDB41,OUT013,880.0
FDR34,OUT013,3688.0
FDR15,OUT018,2264.0
NCV42,OUT019,-160.0
FDW51,OUT035,3504.0
FDU36,OUT017,1668.0
FDX60,OUT049,1412.0
FDY03,OUT035,1968.0
FDW55,OUT045,3888.0
FDT01,OUT010,1500.0
FDG58,OUT013,2552.0
FDK21,OUT017,4036.0
NCS41,OUT019,968.0
FDS10,OUT045,2808.0
NCT53,OUT046,2612.0
FDJ28,OUT018,2792.0
FDX44,OUT045,1328.0
FDT20,OUT018,408.0
FDO44,OUT017,1876.0
NCX17,OUT049,3780.0
FDY01,OUT017,1988.0
FDJ12,OUT027,4800.0
DRK35,OUT018,364.0
FDD47,OUT019,760.0
NCM53,OUT035,1808.0
FDO45,OUT013,1504.0
NCM42,OUT010,-156.0
FDE04,OUT046,2904.0
NCI30,OUT027,5336.0
FDZ19,OUT013,2824.0
FDW57,OUT013,2912.0
FDA25,OUT013,1744.0
FDT22,OUT046,972.0
FDP51,OUT013,1992.0
FDD48,OUT027,3312.0
FDY39,OUT035,3056.0
FDO48,OUT010,1660.0
FDD23,OUT027,4432.0
DRN35,OUT027,2064.0
FDT01,OUT035,3536.0
FDC20,OUT010,-972.0
DRJ35,OUT035,1156.0
FDB32,OUT046,1524.0
FDL24,OUT046,2796.0
NCV42,OUT035,1896.0
FDZ46,OUT046,1764.0
FDC15,OUT013,2520.0
FDD08,OUT019,-1280.0
FDY50,OUT049,1524.0
FDD36,OUT013,1968.0
FDG57,OUT027,2264.0
FDL21,OUT018,488.0
FDN16,OUT027,3128.0
FDJ09,OUT027,2256.0
FDS01,OUT010,972.0
FDV33,OUT017,4240.0
DRE12,OUT017,1928.0
FDR07,OUT013,1616.0
FDP48,OUT010,1052.0
NCB55,OUT035,1040.0
FDQ08,OUT013,1072.0
FDR34,OUT035,3812.0
FDO33,OUT046,1812.0
FDP13,OUT045,576.0
FDX12,OUT049,3976.0
NCT06,OUT049,2724.0
FDR16,OUT019,1432.0
FDE36,OUT046,2660.0
FDZ36,OUT049,3060.0
FDV13,OUT045,1380.0
NCZ17,OUT035,720.0
FDU56,OUT045,2860.0
FDM09,OUT035,2864.0
FDV02,OUT017,2828.0
FDS34,OUT018,1608.0
FDA11,OUT049,1628.0
FDP09,OUT017,3444.0
FDB29,OUT027,3328.0
FDT19,OUT017,2860.0
DRH15,OUT017,824.0
FDY38,OUT046,3724.0
FDF14,OUT027,3880.0
FDN48,OUT010,-392.0
FDQ12,OUT013,3696.0
NCJ43,OUT045,2640.0
FDE17,OUT019,560.0
FDB05,OUT035,4048.0
FDH10,OUT045,2968.0
NCR06,OUT017,772.0
FDU32,OUT018,1720.0
FDD56,OUT049,2868.0
FDO36,OUT018,2636.0
FDH16,OUT010,-408.0
FDX10,OUT018,392.0
FDZ37,OUT017,1572.0
FDU31,OUT010,1588.0
DRC49,OUT049,2336.0
FDL15,OUT045,2336.0
FDN32,OUT019,984.0
DRH59,OUT027,2656.0
NCU29,OUT049,2412.0
FDR37,OUT019,976.0
FDS14,OUT018,2260.0
FDU02,OUT027,5032.0
FDJ08,OUT035,3168.0
NCZ06,OUT045,3888.0
FDO31,OUT049,1444.0
FDH31,OUT018,1468.0
FDS58,OUT017,2680.0
NCA53,OUT027,2256.0
FDF50,OUT046,3136.0
NCW42,OUT049,3588.0
NCQ17,OUT045,2360.0
FDK51,OUT018,3940.0
NCW41,OUT010,612.0
NCR29,OUT017,972.0
FDB08,OUT019,648.0
FDA40,OUT027,2880.0
FDL14,OUT018,2296.0
FDB47,OUT046,3284.0
FDO03,OUT035,3776.0
DRK13,OUT019,1172.0
FDX13,OUT010,2036.0
FDF52,OUT046,2908.0
FDT11,OUT013,3072.0
FDB08,OUT013,2608.0
FDQ28,OUT018,2272.0
FDD29,OUT045,3904.0
NCQ29,OUT027,5544.0
NCO02,OUT013,1104.0
FDR56,OUT010,1236.0
NCM54,OUT049,2076.0
FDP51,OUT035,2024.0
FDT38,OUT013,1440.0
FDZ20,OUT018,3760.0
FDJ53,OUT013,1976.0
FDX13,OUT049,4028.0
FDP58,OUT035,3608.0
NCK31,OUT019,-1088.0
FDA35,OUT018,1768.0
FDV37,OUT018,2932.0
NCO07,OUT027,4808.0
FDA20,OUT045,2880.0
FDZ59,OUT035,2820.0
NCY17,OUT017,836.0
FDQ28,OUT035,2600.0
FDV35,OUT017,2548.0
FDQ36,OUT013,704.0
FDD34,OUT018,2360.0
FDK51,OUT045,4104.0
FDV31,OUT035,2912.0
FDR04,OUT035,1688.0
FDR14,OUT049,988.0
DRC36,OUT010,908.0
FDE39,OUT019,16.0
FDP57,OUT049,1788.0
FDE57,OUT046,2268.0
NCN18,OUT046,1788.0
NCQ05,OUT018,2144.0
FDW47,OUT035,2044.0
FDV46,OUT035,2344.0
NCP29,OUT045,904.0
FDE09,OUT018,1536.0
NCU06,OUT027,5056.0
FDT19,OUT010,884.0
DRF15,OUT017,2512.0
DRI51,OUT013,2760.0
NCX54,OUT013,1704.0
DRE01,OUT013,3840.0
NCB07,OUT045,2976.0
FDU50,OUT035,2000.0
FDG40,OUT035,712.0
FDW10,OUT018,2556.0
FDX51,OUT013,3168.0
NCP17,OUT045,960.0
FDP21,OUT035,3136.0
FDL04,OUT045,1600.0
FDV23,OUT013,2024.0
FDF24,OUT046,1364.0
FDH56,OUT027,3304.0
FDB51,OUT049,1116.0
FDI58,OUT027,3024.0
FDR20,OUT013,896.0
FDC51,OUT018,1772.0
FDB16,OUT027,2856.0
FDE40,OUT049,1124.0
NCM17,OUT035,832.0
FDU56,OUT035,3076.0
FDS32,OUT019,376.0
FDX02,OUT049,3644.0
FDT39,OUT027,3912.0
FDE35,OUT017,1080.0
NCI42,OUT019,1392.0
DRL23,OUT046,1704.0
FDA10,OUT046,1964.0
FDA11,OUT013,1600.0
NCM06,OUT046,2436.0
NCT05,OUT035,4168.0
NCQ02,OUT010,1068.0
NCY06,OUT049,2140.0
FDY56,OUT035,3704.0
FDL02,OUT035,1836.0
NCI06,OUT035,2928.0
FDQ14,OUT045,2296.0
FDQ12,OUT017,3700.0
FDP36,OUT046,904.0
FDK21,OUT027,5416.0
FDO40,OUT045,2272.0
NCK54,OUT019,-112.0
FDY09,OUT018,2568.0
NCW30,OUT049,4188.0
NCC55,OUT027,2048.0
FDE58,OUT018,1676.0
FDR39,OUT013,2984.0
FDU28,OUT049,3092.0
FDH08,OUT017,3692.0
FDG35,OUT045,2760.0
FDG22,OUT049,732.0
FDC34,OUT035,2640.0
FDP15,OUT018,3792.0
FDK34,OUT010,1912.0
FDU45,OUT035,2016.0
FDQ04,OUT027,2120.0
FDX22,OUT018,3104.0
FDB45,OUT017,1772.0
NCH43,OUT027,4848.0
DRE60,OUT046,3520.0
FDD17,OUT027,5184.0
NCM54,OUT017,2108.0
NCH55,OUT013,2072.0
NCT06,OUT017,2708.0
FDA48,OUT027,4952.0
FDY58,OUT027,5056.0
FDO25,OUT045,3240.0
FDN50,OUT045,1488.0
FDH35,OUT035,2760.0
FDK09,OUT045,3496.0
FDO16,OUT013,1392.0
FDW11,OUT045,960.0
FDU47,OUT027,3720.0
NCQ42,OUT010,156.0
FDK55,OUT027,2896.0
FDN08,OUT049,1996.0
FDT57,OUT045,3672.0
FDJ12,OUT018,3072.0
DRL59,OUT017,956.0
NCN53,OUT046,572.0
FDO51,OUT010,-1100.0
FDK56,OUT017,3084.0
FDY12,OUT035,1024.0
FDU15,OUT035,796.0
FDQ19,OUT046,3884.0
DRF15,OUT045,2360.0
DRE25,OUT019,-452.0
FDK57,OUT018,1680.0
FDD33,OUT010,1796.0
FDR34,OUT027,5104.0
FDU04,OUT045,1880.0
FDE35,OUT019,-872.0
NCD31,OUT035,2688.0
FDJ56,OUT035,1720.0
NCU53,OUT046,2604.0
FDD39,OUT035,3528.0
NCU17,OUT019,-280.0
FDJ20,OUT046,2004.0
NCW41,OUT018,2248.0
FDL52,OUT035,808.0
FDS39,OUT035,2384.0
DRJ47,OUT045,2660.0
FDP13,OUT010,-1204.0
DRK39,OUT010,-528.0
FDF28,OUT010,160.0
FDB09,OUT045,1912.0
FDM51,OUT046,1660.0
DRM49,OUT018,536.0
DRF23,OUT013,2840.0
DRH01,OUT035,2852.0
FDH12,OUT027,3160.0
FDA28,OUT019,120.0
FDW37,OUT018,1228.0
FDF02,OUT046,1668.0
DRL37,OUT046,736.0
NCF43,OUT046,2252.0
FDH08,OUT010,1716.0
FDR34,OUT019,1744.0
NCK19,OUT049,3148.0
NCD55,OUT018,456.0
FDT27,OUT049,3812.0
FDQ57,OUT045,2272.0
FDA47,OUT035,2740.0
DRG15,OUT027,2488.0
FDE05,OUT018,2120.0
FDN46,OUT046,1652.0
FDX27,OUT027,2984.0
FDT51,OUT045,1720.0
FDU33,OUT013,824.0
FDJ16,OUT027,2424.0
FDD20,OUT019,88.0
FDT36,OUT049,684.0
DRF15,OUT027,3872.0
FDN52,OUT010,-452.0
FDC22,OUT027,4504.0
FDX15,OUT045,2456.0
FDT13,OUT013,3040.0
FDU04,OUT017,2060.0
FDU31,OUT019,1528.0
FDW59,OUT027,2848.0
NCO29,OUT046,2604.0
FDL15,OUT035,2552.0
FDI41,OUT049,2452.0
FDQ48,OUT049,1732.0
DRI39,OUT013,960.0
FDI08,OUT013,4056.0
FDC21,OUT049,1892.0
FDF58,OUT035,1168.0
FDS08,OUT010,924.0
FDE47,OUT045,1884.0
NCP18,OUT019,488.0
NCR41,OUT013,1608.0
FDA27,OUT013,4112.0
FDA43,OUT035,3192.0
FDA49,OUT045,1312.0
NCE55,OUT018,2552.0
DRM49,OUT027,2248.0
FDF22,OUT027,4832.0
FDQ15,OUT018,1096.0
NCS54,OUT017,2852.0
NCY05,OUT013,648.0
FDR45,OUT046,3804.0
FDK57,OUT049,2048.0
FDF41,OUT010,2004.0
FDV21,OUT046,2004.0
FDD51,OUT046,772.0
FDF33,OUT046,1780.0
FDA38,OUT046,3768.0
FDR56,OUT045,3040.0
NCN41,OUT017,2012.0
FDC60,OUT027,2888.0
FDB47,OUT045,3200.0
DRH01,OUT013,2824.0
FDW08,OUT046,1700.0
FDF38,OUT027,2160.0
FDY32,OUT017,2668.0
FDG34,OUT049,1900.0
FDG47,OUT019,2184.0
NCF18,OUT035,3096.0
FDL39,OUT019,976.0
NCH55,OUT035,2120.0
DRJ35,OUT049,1088.0
FDS44,OUT035,3928.0
DRE01,OUT018,3532.0
FDY39,OUT013,3016.0
FDY32,OUT018,2312.0
FDR33,OUT027,3232.0
NCP50,OUT049,1396.0
FDZ47,OUT018,1400.0
FDU57,OUT049,2540.0
FDY44,OUT013,3184.0
DRH59,OUT018,956.0
FDB03,OUT027,5256.0
FDY46,OUT045,2880.0
FDM39,OUT045,2716.0
FDY36,OUT035,1344.0
NCM55,OUT035,3024.0
FDJ50,OUT010,-1008.0
DRL60,OUT013,2448.0
NCJ54,OUT049,3740.0
FDX59,OUT017,676.0
FDI07,OUT013,3248.0
DRF51,OUT010,-1256.0
FDM14,OUT017,1868.0
FDP21,OUT045,2920.0
FDE40,OUT035,1200.0
FDE05,OUT035,2512.0
FDM13,OUT027,3568.0
FDC34,OUT027,3960.0
NCI55,OUT018,1712.0
NCE43,OUT018,2400.0
FDW58,OUT018,1496.0
FDG60,OUT045,3616.0
FDV31,OUT017,2892.0
FDR47,OUT013,3136.0
FDM60,OUT019,-1176.0
NCF06,OUT018,3808.0
NCN26,OUT027,3312.0
FDQ59,OUT049,1532.0
FDF09,OUT046,636.0
NCS06,OUT017,4252.0
FDT44,OUT046,1900.0
FDI19,OUT017,3964.0
FDT22,OUT017,1072.0
NCF54,OUT027,4136.0
DRG25,OUT045,2860.0
FDB59,OUT017,3236.0
FDQ37,OUT017,3172.0
FDP56,OUT035,928.0
FDW44,OUT035,2888.0
FDJ26,OUT010,1544.0
FDU43,OUT018,3552.0
FDW33,OUT045,1592.0
NCX53,OUT027,3728.0
FDN56,OUT010,452.0
DRF15,OUT049,2512.0
FDO33,OUT017,1932.0
FDZ39,OUT010,-172.0
NCJ19,OUT017,988.0
FDU01,OUT035,3104.0
FDT12,OUT035,3708.0
NCM18,OUT018,744.0
FDP19,OUT017,2156.0
NCR42,OUT049,644.0
FDN10,OUT046,1916.0
FDG44,OUT017,1012.0
FDQ10,OUT046,2732.0
DRH13,OUT049,1784.0
FDT52,OUT013,3952.0
FDM56,OUT045,1688.0
NCO43,OUT010,-268.0
NCV29,OUT035,2920.0
NCF06,OUT013,4136.0
FDO50,OUT035,1624.0
FDT59,OUT013,3696.0
FDX40,OUT027,2072.0
FDE50,OUT017,3092.0
FDX51,OUT017,3252.0
NCD30,OUT018,1336.0
FDK15,OUT013,1664.0
FDL12,OUT045,936.0
FDK46,OUT017,4196.0
DRH49,OUT010,-560.0
FDQ57,OUT046,2368.0
FDY59,OUT017,1612.0
FDO09,OUT018,3916.0
NCG30,OUT035,2112.0
FDM09,OUT017,2796.0
NCN17,OUT027,3072.0
NCS42,OUT013,1480.0
FDD02,OUT019,0.0
FDE34,OUT013,2952.0
FDU38,OUT045,2952.0
FDB33,OUT046,2516.0
NCJ29,OUT017,1484.0
FDZ27,OUT035,952.0
FDI40,OUT013,1688.0
FDG22,OUT013,736.0
FDT51,OUT017,1908.0
FDF20,OUT018,2900.0
FDV50,OUT035,2088.0
FDT02,OUT049,732.0
DRC49,OUT017,2384.0
FDF26,OUT049,2548.0
FDV52,OUT035,2056.0
FDX59,OUT049,700.0
FDV25,OUT035,3640.0
FDW23,OUT027,2096.0
FDE53,OUT018,1488.0
FDA19,OUT017,2180.0
FDH22,OUT046,2012.0
NCO41,OUT013,1608.0
FDX12,OUT017,3964.0
FDF17,OUT013,3176.0
FDS11,OUT045,3456.0
FDR51,OUT035,2552.0
FDT49,OUT010,-188.0
FDC56,OUT013,1968.0
FDR13,OUT027,3352.0
FDQ60,OUT035,2076.0
FDN38,OUT049,4036.0
NCL29,OUT013,2528.0
FDO13,OUT027,4056.0
FDE26,OUT018,2040.0
FDA31,OUT010,840.0
FDX14,OUT035,1352.0
FDA34,OUT045,2688.0
FDF26,OUT013,2528.0
FDE38,OUT045,2552.0
DRI11,OUT046,1812.0
FDQ60,OUT027,3376.0
FDL21,OUT027,2160.0
DRC12,OUT027,4496.0
FDC47,OUT046,3596.0
FDE57,OUT045,2152.0
FDT14,OUT045,1856.0
NCZ53,OUT046,2988.0
FDE28,OUT018,3424.0
FDR19,OUT035,2440.0
NCF54,OUT019,808.0
FDZ08,OUT046,1364.0
NCJ05,OUT018,2192.0
FDF59,OUT046,2036.0
NCO05,OUT035,1712.0
FDW24,OUT018,576.0
NCX42,OUT018,2376.0
NCA53,OUT035,920.0
FDI45,OUT019,888.0
FDG46,OUT046,1844.0
FDM20,OUT010,1976.0
FDW11,OUT010,-872.0
FDX08,OUT035,2968.0
NCK17,OUT035,800.0
FDK32,OUT018,2216.0
NCA42,OUT035,2656.0
DRI01,OUT035,2848.0
NCL55,OUT049,4076.0
DRE25,OUT018,1268.0
FDD14,OUT017,2988.0
FDB10,OUT046,3732.0
DRN11,OUT035,2412.0
FDP38,OUT018,600.0
NCA30,OUT017,3060.0
FDT15,OUT017,3052.0
NCP55,OUT018,696.0
FDF12,OUT035,2492.0
FDM21,OUT018,3800.0
FDX56,OUT035,3424.0
FDF10,OUT017,2452.0
FDT32,OUT045,2944.0
FDM51,OUT018,1432.0
NCR50,OUT018,2200.0
FDI19,OUT049,3932.0
FDX21,OUT017,1816.0
FDR31,OUT035,2468.0
FDY02,OUT013,4200.0
NCA29,OUT045,2600.0
NCX17,OUT046,3636.0
FDM12,OUT045,2952.0
FDI53,OUT027,4032.0
NCU30,OUT049,2684.0
FDC56,OUT027,3376.0
FDK27,OUT018,1732.0
NCK18,OUT017,2732.0
FDB52,OUT019,2152.0
DRG25,OUT027,4432.0
FDZ13,OUT049,980.0
FDB57,OUT019,1656.0
FDR40,OUT046,1392.0
NCO14,OUT019,-1200.0
NCN19,OUT045,2920.0
FDQ28,OUT019,584.0
FDO13,OUT018,2372.0
FDK48,OUT013,1320.0
FDU07,OUT018,2184.0
FDW20,OUT046,1996.0
FDV12,OUT010,-260.0
FDH24,OUT013,2584.0
FDV59,OUT049,3524.0
FDK57,OUT045,1848.0
FDL16,OUT027,2192.0
NCQ17,OUT046,2444.0
FDJ15,OUT018,2728.0
FDX24,OUT049,1612.0
FDT47,OUT046,1600.0
FDT10,OUT049,1132.0
FDZ37,OUT018,1232.0
FDW43,OUT027,5120.0
DRN36,OUT017,1632.0
FDJ14,OUT045,1272.0
FDA32,OUT013,3504.0
FDJ38,OUT019,1144.0
FDQ57,OUT017,2444.0
NCQ41,OUT019,1072.0
FDG56,OUT049,1112.0
DRC13,OUT027,3480.0
FDV55,OUT035,2440.0
FDQ49,OUT045,2456.0
FDE29,OUT010,-916.0
FDR03,OUT013,3360.0
FDD45,OUT049,1588.0
FDN38,OUT010,2064.0
FDT56,OUT046,988.0
FDT48,OUT045,3112.0
FDU03,OUT049,3004.0
FDC56,OUT010,0.0
NCO43,OUT027,3032.0
FDQ27,OUT017,1772.0
FDR03,OUT046,3324.0
DRH23,OUT010,-1024.0
FDG22,OUT045,592.0
NCJ42,OUT013,1704.0
FDR24,OUT046,1500.0
FDW60,OUT035,2960.0
FDJ08,OUT013,3056.0
DRL59,OUT018,620.0
FDG60,OUT010,1788.0
FDW27,OUT017,2596.0
FDX14,OUT018,1008.0
FDC20,OUT013,992.0
NCS29,OUT018,3880.0
FDJ56,OUT046,1604.0
FDB20,OUT019,-672.0
FDL28,OUT027,5112.0
FDW01,OUT018,2176.0
FDL03,OUT046,3188.0
FDX22,OUT049,3436.0
FDJ21,OUT035,2472.0
FDR31,OUT045,2288.0
FDG21,OUT035,2568.0
FDS22,OUT027,2216.0
FDK08,OUT035,1752.0
FDE17,OUT018,2216.0
NCN30,OUT017,1620.0
FDT50,OUT046,1596.0
NCX42,OUT049,2676.0
FDJ12,OUT035,3448.0
NCA18,OUT027,3304.0
FDP23,OUT019,1528.0
FDX12,OUT013,3912.0
FDN40,OUT018,2200.0
FDV48,OUT035,1432.0
NCY54,OUT013,2736.0
FDL16,OUT010,-1156.0
FDR45,OUT018,3560.0
FDJ52,OUT046,2576.0
